iteration,cpu_time,of_value,duality_gap,Variant,SSC,seed,max_clique
5,0.021127939224243164,0.013876399513826982,0.010092905703386706,AFW,False,10,6
6,0.025321006774902344,0.013620269855784338,0.008933911281590589,AFW,False,10,6
7,0.029413223266601562,0.013281403623355347,0.010139226827995194,AFW,False,10,6
8,0.034017086029052734,0.012318463607300281,0.0069441303381650235,AFW,False,10,6
9,0.03854703903198242,0.011832199320473734,0.0051221227310306785,AFW,False,10,6
10,0.043351173400878906,0.011635834070036212,0.004272603959596092,AFW,False,10,6
11,0.04790210723876953,0.011451387809589262,0.004863856880107053,AFW,False,10,6
12,0.052367210388183594,0.011022364806152426,0.005987422128059398,AFW,False,10,6
13,0.057859182357788086,0.008521663662965133,0.016800764166435334,AFW,False,10,6
14,0.06632804870605469,0.004806287290673474,0.007449231257026753,AFW,False,10,6
15,0.07038116455078125,0.004343286325082562,0.006418593720426732,AFW,False,10,6
16,0.07428932189941406,0.003939282244644402,0.005561739454544841,AFW,False,10,6
17,0.07840323448181152,0.0033875268957921974,0.00535459680191894,AFW,False,10,6
18,0.08254694938659668,0.0032309794563931105,0.005898799843792177,AFW,False,10,6
19,0.08663606643676758,0.002974074087710222,0.006730117024949002,AFW,False,10,6
20,0.09145331382751465,0.002342095338085801,0.00281450354013693,AFW,False,10,6
21,0.09638023376464844,0.002220285754214098,0.003783714275989917,AFW,False,10,6
22,0.10102510452270508,0.0020856288610848856,0.0037298389435238576,AFW,False,10,6
23,0.10581612586975098,0.0018538805174566166,0.003402813462826146,AFW,False,10,6
24,0.11030912399291992,0.0017498978831795313,0.004216903523499092,AFW,False,10,6
25,0.1151432991027832,0.001466241345687462,0.002488836540821192,AFW,False,10,6
26,0.11981534957885742,0.0013302068892477419,0.0027565733999769374,AFW,False,10,6
27,0.1239781379699707,0.0012530287112728496,0.003284224761291956,AFW,False,10,6
28,0.12808823585510254,0.0010819537951183076,0.0027123767820156314,AFW,False,10,6
29,0.13221406936645508,0.0009998474929979527,0.003996140704043301,AFW,False,10,6
30,0.1363542079925537,0.0007613526057074364,0.002906235893900777,AFW,False,10,6
31,0.14040613174438477,0.0006259543809011613,0.0023168670676187685,AFW,False,10,6
32,0.1450502872467041,0.000537162863051602,0.0015734245445981616,AFW,False,10,6
33,0.1494290828704834,0.00048748009231193147,0.0012861031203098363,AFW,False,10,6
34,0.15387821197509766,0.00045934205248289326,0.0011683593872575016,AFW,False,10,6
35,0.1583869457244873,0.000435939498843704,0.0009144660919848614,AFW,False,10,6
36,0.16283321380615234,0.0004215568919585309,0.0007074945109940385,AFW,False,10,6
37,0.16742515563964844,0.0004111099764684063,0.0006055848013474055,AFW,False,10,6
38,0.17180228233337402,0.00040339387126535716,0.0005207520339622952,AFW,False,10,6
39,0.17621517181396484,0.0003987113435829879,0.000497781704518999,AFW,False,10,6
40,0.18069720268249512,0.00039442688331143026,0.000337723955821129,AFW,False,10,6
41,0.1850111484527588,0.0003924581322051418,0.0003140458302573986,AFW,False,10,6
42,0.18950200080871582,0.00039075525634542715,0.000297631476084441,AFW,False,10,6
43,0.1937882900238037,0.000389225202818193,0.00021074240931888747,AFW,False,10,6
44,0.1982102394104004,0.0003883332271864633,0.00018474879509268466,AFW,False,10,6
45,0.20270228385925293,0.00038741308079365743,0.0001579116531357495,AFW,False,10,6
46,0.20710206031799316,0.0003869830543394276,0.00013595281551664117,AFW,False,10,6
47,0.21134328842163086,0.0003866643983393998,0.00011677753623635912,AFW,False,10,6
48,0.21551012992858887,0.0003864293544712816,9.809615931365937e-05,AFW,False,10,6
0,0.0,0.015367856220639988,0.00989283082879774,PFW,True,10,6
1,0.05456733703613281,0.006790963028101261,0.010970632574733772,PFW,True,10,6
2,0.07993221282958984,0.0028352335921076376,0.006929488137425734,PFW,True,10,6
3,0.08845329284667969,0.0019609963662909815,0.005845409487227853,PFW,True,10,6
4,0.1011972427368164,0.0015615643519056189,0.0029365847705580842,PFW,True,10,6
5,0.11606121063232422,0.0007696366094218125,0.003017658404809163,PFW,True,10,6
6,0.1264331340789795,0.0006330656850744063,0.0020494026373311302,PFW,True,10,6
7,0.13643217086791992,0.0005429172829504059,0.0007980759813404836,PFW,True,10,6
8,0.1468663215637207,0.0005144631177268649,0.00048346480950947255,PFW,True,10,6
9,0.15646004676818848,0.0005068220550736187,0.0003897121886407511,PFW,True,10,6
10,0.168046236038208,0.0005015182746103497,0.00045207258049456683,PFW,True,10,6
11,0.17886018753051758,0.0004955171684959519,0.0003152543868821528,PFW,True,10,6
12,0.18582510948181152,0.0004293247701503441,0.0005932653131478472,PFW,True,10,6
13,0.19990301132202148,0.00038880032725189227,0.0002108255443661601,PFW,True,10,6
14,0.21111011505126953,0.0003872098980239102,0.00015174315331594867,PFW,True,10,6
15,0.22225213050842285,0.0003861763705372676,0.00010881157068005025,PFW,True,10,6
16,0.23276901245117188,0.00038593038720186745,4.118621490026487e-05,PFW,True,10,6
0,0.0,0.015367856220639988,0.00989283082879774,PFW,False,10,6
1,0.004525661468505859,0.014997480742677309,0.010284091530387195,PFW,False,10,6
2,0.008910894393920898,0.014388094707026776,0.010741015762294382,PFW,False,10,6
3,0.013405799865722656,0.014114950757075131,0.01198762218629966,PFW,False,10,6
4,0.017766952514648438,0.013675547568878788,0.013561258667490708,PFW,False,10,6
5,0.022205829620361328,0.012983701882005977,0.015282949788619757,PFW,False,10,6
6,0.026459932327270508,0.012695719731317237,0.0158177249516039,PFW,False,10,6
7,0.030655860900878906,0.012086661694628532,0.016585424427362164,PFW,False,10,6
8,0.0350189208984375,0.011773830250524317,0.016822331026262453,PFW,False,10,6
9,0.03931379318237305,0.010858688167037374,0.015035211910785122,PFW,False,10,6
10,0.043762922286987305,0.01059086104357073,0.01446297246514921,PFW,False,10,6
11,0.04830789566040039,0.009255749029021902,0.011258491728603517,PFW,False,10,6
12,0.05313587188720703,0.008283042770251268,0.009633930323723065,PFW,False,10,6
13,0.05751776695251465,0.0072323381473092755,0.006727493289071275,PFW,False,10,6
14,0.06180381774902344,0.006454050113518792,0.008995770093456973,PFW,False,10,6
15,0.06622481346130371,0.005182358655182712,0.007213082612624351,PFW,False,10,6
16,0.0706167221069336,0.004755923670093872,0.007843490618961599,PFW,False,10,6
17,0.07489371299743652,0.003991481015949212,0.007848396534121999,PFW,False,10,6
18,0.07942080497741699,0.003146510746306422,0.004431433894318694,PFW,False,10,6
19,0.08410501480102539,0.0026116814003904255,0.0034056077968858244,PFW,False,10,6
20,0.0957939624786377,0.002346921698456762,0.0021974702988914957,PFW,False,10,6
21,0.09997081756591797,0.00167251553109369,0.003202379929162255,PFW,False,10,6
22,0.10438871383666992,0.0010645986145042688,0.004186776446719773,PFW,False,10,6
23,0.1085667610168457,0.0007703254801900352,0.002415202781237391,PFW,False,10,6
24,0.11274385452270508,0.000571757239095601,0.001195096783257744,PFW,False,10,6
25,0.11712074279785156,0.0005411156099109165,0.000775162398792138,PFW,False,10,6
26,0.12151193618774414,0.0005179561419830785,0.0005415671338702643,PFW,False,10,6
27,0.12620973587036133,0.0005085284617435628,0.000541444415679735,PFW,False,10,6
28,0.13108372688293457,0.0005029878019182005,0.000473695631145546,PFW,False,10,6
29,0.13640975952148438,0.00049667589513425,0.0004576578110082107,PFW,False,10,6
30,0.1411898136138916,0.0004925712566832965,0.00044000418089789456,PFW,False,10,6
31,0.1456897258758545,0.00048653768860571785,0.0005169690198533858,PFW,False,10,6
32,0.1502687931060791,0.00047560394793407716,0.0005933038690387702,PFW,False,10,6
33,0.154829740524292,0.0004561177003254887,0.0006440556531976938,PFW,False,10,6
34,0.15949702262878418,0.0004224312460943787,0.0006163496311012617,PFW,False,10,6
35,0.16452789306640625,0.00040666561432518334,0.0005739695221443424,PFW,False,10,6
36,0.16916990280151367,0.00039919358719299437,0.0005122971993692812,PFW,False,10,6
37,0.17369484901428223,0.00039262089016948835,0.00028582199043331,PFW,False,10,6
38,0.1780407428741455,0.00038978564127557775,0.00025371312872699914,PFW,False,10,6
39,0.1824488639831543,0.00038836329791340496,0.0002095364550810672,PFW,False,10,6
40,0.18692874908447266,0.00038723256232761887,0.00013131605189969502,PFW,False,10,6
41,0.19132280349731445,0.00038656803247960207,0.00010219692187208923,PFW,False,10,6
42,0.19605684280395508,0.0003863087545394454,9.952739907206605e-05,PFW,False,10,6
0,0.0,0.015367856220639988,0.00989283082879774,BPFW,True,10,6
1,0.05696582794189453,0.006790963028101261,0.010970632574733772,BPFW,True,10,6
2,0.08649492263793945,0.0028352335921076376,0.006929488137425734,BPFW,True,10,6
3,0.09407687187194824,0.0019609963662909815,0.005845409487227853,BPFW,True,10,6
4,0.10670280456542969,0.0015615643519056189,0.0029365847705580842,BPFW,True,10,6
5,0.12117600440979004,0.0007696366094218125,0.003017658404809163,BPFW,True,10,6
6,0.1329479217529297,0.0006330656850744063,0.0020494026373311302,BPFW,True,10,6
7,0.14452409744262695,0.0005429172829504059,0.0007980759813404836,BPFW,True,10,6
8,0.15631484985351562,0.0005144631177268649,0.00048346480950947255,BPFW,True,10,6
9,0.16602301597595215,0.0005068220550736187,0.0003897121886407511,BPFW,True,10,6
10,0.17696905136108398,0.0005015182746103497,0.00045207258049456683,BPFW,True,10,6
11,0.18724417686462402,0.0004955171684959519,0.0003152543868821528,BPFW,True,10,6
12,0.19350600242614746,0.0004293247701503441,0.0005932653131478472,BPFW,True,10,6
13,0.2079181671142578,0.00038880032725189227,0.0002108255443661601,BPFW,True,10,6
14,0.21907997131347656,0.0003872098980239102,0.00015174315331594867,BPFW,True,10,6
15,0.23045706748962402,0.0003861763705372676,0.00010881157068005025,BPFW,True,10,6
16,0.2420639991760254,0.00038593038720186745,4.118621490026487e-05,BPFW,True,10,6
0,0.0,0.015367856220639988,0.00989283082879774,BPFW,False,10,6
1,0.004156827926635742,0.014997480742677309,0.010284091530387195,BPFW,False,10,6
2,0.008281707763671875,0.014388094707026776,0.010741015762294382,BPFW,False,10,6
3,0.012913703918457031,0.014114950757075131,0.01198762218629966,BPFW,False,10,6
4,0.017601728439331055,0.013675547568878788,0.013561258667490708,BPFW,False,10,6
5,0.022357940673828125,0.012983701882005977,0.015282949788619757,BPFW,False,10,6
6,0.027515888214111328,0.012695719731317237,0.0158177249516039,BPFW,False,10,6
7,0.03306174278259277,0.012086661694628532,0.016585424427362164,BPFW,False,10,6
8,0.037488698959350586,0.011773830250524317,0.016822331026262453,BPFW,False,10,6
9,0.04266977310180664,0.010858688167037374,0.015035211910785122,BPFW,False,10,6
10,0.04716777801513672,0.01059086104357073,0.01446297246514921,BPFW,False,10,6
11,0.051799774169921875,0.009255749029021902,0.011258491728603517,BPFW,False,10,6
12,0.05625271797180176,0.008283042770251268,0.009633930323723065,BPFW,False,10,6
13,0.06053662300109863,0.0072323381473092755,0.006727493289071275,BPFW,False,10,6
14,0.06545162200927734,0.006454050113518792,0.008995770093456973,BPFW,False,10,6
15,0.06985759735107422,0.005182358655182712,0.007213082612624351,BPFW,False,10,6
16,0.07401490211486816,0.004755923670093872,0.007843490618961599,BPFW,False,10,6
17,0.0782468318939209,0.003991481015949212,0.007848396534121999,BPFW,False,10,6
18,0.08240365982055664,0.003146510746306422,0.004431433894318694,BPFW,False,10,6
19,0.08652472496032715,0.0026116814003904255,0.0034056077968858244,BPFW,False,10,6
20,0.09689068794250488,0.002346921698456762,0.0021974702988914957,BPFW,False,10,6
21,0.1010887622833252,0.00167251553109369,0.003202379929162255,BPFW,False,10,6
22,0.10517191886901855,0.0010645986145042688,0.004186776446719773,BPFW,False,10,6
23,0.10934972763061523,0.0007703254801900352,0.002415202781237391,BPFW,False,10,6
24,0.11358284950256348,0.000571757239095601,0.001195096783257744,BPFW,False,10,6
25,0.11771273612976074,0.0005411156099109165,0.000775162398792138,BPFW,False,10,6
26,0.12173080444335938,0.0005179561419830785,0.0005415671338702643,BPFW,False,10,6
27,0.12617182731628418,0.0005085284617435628,0.000541444415679735,BPFW,False,10,6
28,0.13028669357299805,0.0005029878019182005,0.000473695631145546,BPFW,False,10,6
29,0.13428378105163574,0.00049667589513425,0.0004576578110082107,BPFW,False,10,6
30,0.13814973831176758,0.0004925712566832965,0.00044000418089789456,BPFW,False,10,6
31,0.14200377464294434,0.00048653768860571785,0.0005169690198533858,BPFW,False,10,6
32,0.14573073387145996,0.00047560394793407716,0.0005933038690387702,BPFW,False,10,6
33,0.14972591400146484,0.0004561177003254887,0.0006440556531976938,BPFW,False,10,6
34,0.1532878875732422,0.0004224312460943787,0.0006163496311012617,BPFW,False,10,6
35,0.15668463706970215,0.00040666561432518334,0.0005739695221443424,BPFW,False,10,6
36,0.1600666046142578,0.00039919358719299437,0.0005122971993692812,BPFW,False,10,6
37,0.1635587215423584,0.00039262089016948835,0.00028582199043331,BPFW,False,10,6
38,0.16732382774353027,0.00038978564127557775,0.00025371312872699914,BPFW,False,10,6
39,0.1707766056060791,0.00038836329791340496,0.0002095364550810672,BPFW,False,10,6
40,0.17473363876342773,0.00038723256232761887,0.00013131605189969502,BPFW,False,10,6
41,0.1784498691558838,0.00038656803247960207,0.00010219692187208923,BPFW,False,10,6
42,0.18222999572753906,0.0003863087545394454,9.952739907206605e-05,BPFW,False,10,6
0,0.0,0.01681013904004548,0.012218315498495513,AFW,True,11,6
1,0.012299060821533203,0.014104469851415134,0.008819195268348146,AFW,True,11,6
2,0.02900099754333496,0.012894964498403064,0.00877565418038957,AFW,True,11,6
3,0.036934852600097656,0.011911723207719039,0.010966298519585232,AFW,True,11,6
4,0.04470467567443848,0.008815766874830499,0.01773770243792751,AFW,True,11,6
5,0.05373382568359375,0.004805909571207562,0.005082131735227118,AFW,True,11,6
6,0.06547379493713379,0.004021768490087221,0.004346286726876935,AFW,True,11,6
7,0.07352995872497559,0.0027501409600512792,0.002945409569378701,AFW,True,11,6
8,0.0839087963104248,0.002305992918177514,0.0028789479027863402,AFW,True,11,6
9,0.0919649600982666,0.002033081911277354,0.005392744325078293,AFW,True,11,6
10,0.09923100471496582,0.001333149319920832,0.002708219131665175,AFW,True,11,6
11,0.10944294929504395,0.0006982637311700951,0.0006903038286837234,AFW,True,11,6
12,0.11545681953430176,0.000608116450135712,0.0018771818285550788,AFW,True,11,6
13,0.12098288536071777,0.0004400828697660543,0.0005923810381741404,AFW,True,11,6
14,0.13730287551879883,0.00039521946449998864,0.00033532707493079113,AFW,True,11,6
15,0.14898991584777832,0.0003895648000039253,0.00023708805437360202,AFW,True,11,6
16,0.16028094291687012,0.0003867426868015935,0.00017071101995430745,AFW,True,11,6
17,0.17187905311584473,0.0003861238894631784,7.418064395259841e-05,AFW,True,11,6
0,0.0,0.01681013904004548,0.012218315498495513,AFW,False,11,6
1,0.0044858455657958984,0.015579222445641772,0.008796706140609175,AFW,False,11,6
2,0.008669853210449219,0.014979222236352762,0.008022597722528352,AFW,False,11,6
3,0.013617753982543945,0.014104469851415134,0.008819195268348146,AFW,False,11,6
4,0.018179893493652344,0.013918020998034361,0.007896506995876542,AFW,False,11,6
5,0.022987842559814453,0.01355574406106939,0.007791679078045236,AFW,False,11,6
6,0.02712392807006836,0.013410997946042495,0.008729240919636554,AFW,False,11,6
7,0.03190493583679199,0.013175438910410514,0.008433014678137018,AFW,False,11,6
8,0.03619194030761719,0.013148617773412155,0.0082745794203544,AFW,False,11,6
9,0.04065203666687012,0.013033262957840396,0.009229883414928797,AFW,False,11,6
10,0.04816794395446777,0.008518747917650064,0.014180994274386882,AFW,False,11,6
11,0.05405783653259277,0.00487595799208502,0.008003357964721023,AFW,False,11,6
12,0.058258771896362305,0.004810907431373265,0.007861515949680188,AFW,False,11,6
13,0.06277179718017578,0.004628060074421493,0.007447592230931916,AFW,False,11,6
14,0.06702589988708496,0.004399781856452483,0.008967465743935645,AFW,False,11,6
15,0.07134890556335449,0.0028138803127589814,0.00330937727189576,AFW,False,11,6
16,0.07576584815979004,0.0026027051179769315,0.0026982466056466145,AFW,False,11,6
17,0.08022284507751465,0.0024934622921915627,0.00252483752456523,AFW,False,11,6
18,0.08466506004333496,0.00236100876255147,0.002389524439404185,AFW,False,11,6
19,0.0890810489654541,0.002222343417892584,0.0038256050925928064,AFW,False,11,6
20,0.09332990646362305,0.0022044887420989657,0.004021646749609861,AFW,False,11,6
21,0.09783077239990234,0.001813612674919043,0.0032243004750198453,AFW,False,11,6
22,0.10208892822265625,0.0017114163241878952,0.00350743723989777,AFW,False,11,6
23,0.1068868637084961,0.00158006950565103,0.003964195816491555,AFW,False,11,6
24,0.11129593849182129,0.001508193861670874,0.004328216901294674,AFW,False,11,6
25,0.11573076248168945,0.001208267304936003,0.001509880940923623,AFW,False,11,6
26,0.1200559139251709,0.001122588191717135,0.003171711196775434,AFW,False,11,6
27,0.12481880187988281,0.0008953371536287039,0.0023938153879472443,AFW,False,11,6
28,0.1290419101715088,0.000805225796083982,0.003217434666833453,AFW,False,11,6
29,0.13330888748168945,0.000580540114933454,0.0020499861744162494,AFW,False,11,6
30,0.1376187801361084,0.0004871581734492836,0.0016541106906644285,AFW,False,11,6
31,0.14222288131713867,0.00042423508031594126,0.0007618071748027374,AFW,False,11,6
32,0.1483769416809082,0.0004093368179290696,0.0006324548406958989,AFW,False,11,6
33,0.15322375297546387,0.00040242946788992054,0.0006398250706213702,AFW,False,11,6
34,0.15772676467895508,0.0003953397411062762,0.00035515140669932954,AFW,False,11,6
35,0.16201996803283691,0.0003913524324616575,0.0002946424503538018,AFW,False,11,6
36,0.16688990592956543,0.00038985342348220564,0.0002981047020863489,AFW,False,11,6
37,0.17193078994750977,0.0003883179161502488,0.00016610328934582903,AFW,False,11,6
38,0.17638492584228516,0.00038748875929119173,0.0001405365141942319,AFW,False,11,6
39,0.18130874633789062,0.00038705101734621194,0.00012247937921116493,AFW,False,11,6
40,0.18581175804138184,0.0003867713233375798,0.00010822745431909696,AFW,False,11,6
41,0.1909186840057373,0.00038648056670474414,9.354852695693313e-05,AFW,False,11,6
0,0.0,0.01681013904004548,0.012218315498495513,PFW,True,11,6
1,0.032003164291381836,0.008448061919075106,0.010995434608795852,PFW,True,11,6
2,0.0642859935760498,0.003736421930316946,0.006710726180860516,PFW,True,11,6
3,0.08265113830566406,0.0018721005233873636,0.004534228086267032,PFW,True,11,6
4,0.09541511535644531,0.0014028390993125008,0.0026665037980769606,PFW,True,11,6
5,0.10313296318054199,0.0008378277067626779,0.003279160738836348,PFW,True,11,6
6,0.11390805244445801,0.0006444493454503685,0.001873879129870464,PFW,True,11,6
7,0.12668704986572266,0.0005646511332167371,0.001169987194240258,PFW,True,11,6
8,0.13672518730163574,0.0004950087685249291,0.0005514541439267367,PFW,True,11,6
9,0.14846324920654297,0.0004824367657489801,0.0004909388881782479,PFW,True,11,6
10,0.15642118453979492,0.0004534165681831809,0.0008322912939756422,PFW,True,11,6
11,0.17044997215270996,0.00040826704118182897,0.0008461063004999751,PFW,True,11,6
12,0.1805250644683838,0.0003920597722293191,0.0003777911184206476,PFW,True,11,6
13,0.19064807891845703,0.00038674122629115196,0.00011759896360373745,PFW,True,11,6
14,0.20088720321655273,0.0003860408748993213,6.166386867120251e-05,PFW,True,11,6
0,0.0,0.01681013904004548,0.012218315498495513,PFW,False,11,6
1,0.0044269561767578125,0.015159038672002554,0.012854893027955703,PFW,False,11,6
2,0.008651971817016602,0.01487055756971558,0.014288862833776936,PFW,False,11,6
3,0.012859106063842773,0.014343929406987777,0.016297977436460682,PFW,False,11,6
4,0.017075061798095703,0.014284897044049076,0.016532866883460885,PFW,False,11,6
5,0.021244049072265625,0.013657540891858395,0.01831667430399468,PFW,False,11,6
6,0.025243043899536133,0.012313002302664782,0.016661226029866253,PFW,False,11,6
7,0.029410839080810547,0.01088736902562658,0.016664364590470628,PFW,False,11,6
8,0.03345489501953125,0.009018320692497786,0.014397248988142874,PFW,False,11,6
9,0.03773617744445801,0.008487188601095215,0.013321897973604923,PFW,False,11,6
10,0.04184699058532715,0.008186468546508249,0.0126043286797941,PFW,False,11,6
11,0.04635310173034668,0.00803439083701225,0.012214310688431797,PFW,False,11,6
12,0.05111384391784668,0.007731360593187786,0.010888238547751273,PFW,False,11,6
13,0.05566716194152832,0.006420667125650722,0.00684298171508213,PFW,False,11,6
14,0.059951066970825195,0.005621035834646999,0.006402244005616418,PFW,False,11,6
15,0.06416702270507812,0.005460649547509411,0.007145124864829485,PFW,False,11,6
16,0.06846499443054199,0.004984137677021643,0.008275731797004337,PFW,False,11,6
17,0.07289886474609375,0.004007318557060349,0.005860103697082803,PFW,False,11,6
18,0.07681703567504883,0.003319147380557505,0.00516818514532576,PFW,False,11,6
19,0.08094286918640137,0.0025352277170283205,0.003199172973519822,PFW,False,11,6
20,0.09200406074523926,0.0022390034236898513,0.0019541299671109714,PFW,False,11,6
21,0.09663605690002441,0.0015770746997453757,0.0031170376729118005,PFW,False,11,6
22,0.10107588768005371,0.001073745250239799,0.00355830195462743,PFW,False,11,6
23,0.10567688941955566,0.0009975405133583735,0.003891072870586056,PFW,False,11,6
24,0.10982894897460938,0.0007369791254660201,0.002227553448648426,PFW,False,11,6
25,0.1139988899230957,0.0005753464180026163,0.0013140616924321908,PFW,False,11,6
26,0.11819100379943848,0.0005385792474681775,0.0010386837619635644,PFW,False,11,6
27,0.12229490280151367,0.0005142234033872948,0.0008321264166877661,PFW,False,11,6
28,0.1264629364013672,0.0004999661969819585,0.0007323804040683171,PFW,False,11,6
29,0.13058710098266602,0.0004902404470215776,0.000568396451346126,PFW,False,11,6
30,0.13462281227111816,0.0004793828968316031,0.0005985842818785939,PFW,False,11,6
31,0.13918185234069824,0.0004620703603026874,0.0007114607600252936,PFW,False,11,6
32,0.143204927444458,0.0004303091530658241,0.0007964693140731539,PFW,False,11,6
33,0.14748191833496094,0.0004171887168382572,0.000773958875973337,PFW,False,11,6
34,0.15172100067138672,0.00040456063304122327,0.0006950893923118372,PFW,False,11,6
35,0.15590786933898926,0.00039598696566905115,0.0004334407013486591,PFW,False,11,6
36,0.16010403633117676,0.0003913196423308068,0.0003939006774537786,PFW,False,11,6
37,0.16440391540527344,0.0003885749872388328,0.00023687107180829105,PFW,False,11,6
38,0.16846513748168945,0.0003874706364725835,0.00020778793962126808,PFW,False,11,6
39,0.17273592948913574,0.00038668320596124163,0.00013028894281327534,PFW,False,11,6
40,0.17672109603881836,0.0003863071042437598,0.0001188439416271726,PFW,False,11,6
41,0.18085289001464844,0.0003860731031187618,7.045989439069002e-05,PFW,False,11,6
0,0.0,0.01681013904004548,0.012218315498495513,BPFW,True,11,6
1,0.031199932098388672,0.008448061919075106,0.010995434608795852,BPFW,True,11,6
2,0.06459593772888184,0.003736421930316946,0.006710726180860516,BPFW,True,11,6
3,0.0830068588256836,0.0018721005233873636,0.004534228086267032,BPFW,True,11,6
4,0.09556102752685547,0.0014028390993125008,0.0026665037980769606,BPFW,True,11,6
5,0.10282492637634277,0.0008378277067626779,0.003279160738836348,BPFW,True,11,6
6,0.11292099952697754,0.0006444493454503685,0.001873879129870464,BPFW,True,11,6
7,0.1247260570526123,0.0005646511332167371,0.001169987194240258,BPFW,True,11,6
8,0.1350710391998291,0.0004950087685249291,0.0005514541439267367,BPFW,True,11,6
9,0.145704984664917,0.0004824367657489801,0.0004909388881782479,BPFW,True,11,6
10,0.15335297584533691,0.0004534165681831809,0.0008322912939756422,BPFW,True,11,6
11,0.16617608070373535,0.00040826704118182897,0.0008461063004999751,BPFW,True,11,6
12,0.17596888542175293,0.0003920597722293191,0.0003777911184206476,BPFW,True,11,6
13,0.18551182746887207,0.00038674122629115196,0.00011759896360373745,BPFW,True,11,6
14,0.19574189186096191,0.0003860408748993213,6.166386867120251e-05,BPFW,True,11,6
0,0.0,0.01681013904004548,0.012218315498495513,BPFW,False,11,6
1,0.004238128662109375,0.015159038672002554,0.012854893027955703,BPFW,False,11,6
2,0.008252143859863281,0.01487055756971558,0.014288862833776936,BPFW,False,11,6
3,0.012331008911132812,0.014343929406987777,0.016297977436460682,BPFW,False,11,6
4,0.016282081604003906,0.014284897044049076,0.016532866883460885,BPFW,False,11,6
5,0.020306110382080078,0.013657540891858395,0.01831667430399468,BPFW,False,11,6
6,0.024494171142578125,0.012313002302664782,0.016661226029866253,BPFW,False,11,6
7,0.029244184494018555,0.01088736902562658,0.016664364590470628,BPFW,False,11,6
8,0.0339052677154541,0.009018320692497786,0.014397248988142874,BPFW,False,11,6
9,0.03859090805053711,0.008487188601095215,0.013321897973604923,BPFW,False,11,6
10,0.042877912521362305,0.008186468546508249,0.0126043286797941,BPFW,False,11,6
11,0.04750514030456543,0.00803439083701225,0.012214310688431797,BPFW,False,11,6
12,0.052227020263671875,0.007731360593187786,0.010888238547751273,BPFW,False,11,6
13,0.05641007423400879,0.006420667125650722,0.00684298171508213,BPFW,False,11,6
14,0.06120109558105469,0.005621035834646999,0.006402244005616418,BPFW,False,11,6
15,0.06580400466918945,0.005460649547509411,0.007145124864829485,BPFW,False,11,6
16,0.06973695755004883,0.004984137677021643,0.008275731797004337,BPFW,False,11,6
17,0.07411599159240723,0.004007318557060349,0.005860103697082803,BPFW,False,11,6
18,0.07812190055847168,0.003319147380557505,0.00516818514532576,BPFW,False,11,6
19,0.08237099647521973,0.0025352277170283205,0.003199172973519822,BPFW,False,11,6
20,0.09309601783752441,0.0022390034236898513,0.0019541299671109714,BPFW,False,11,6
21,0.0972139835357666,0.0015770746997453757,0.0031170376729118005,BPFW,False,11,6
22,0.10125899314880371,0.001073745250239799,0.00355830195462743,BPFW,False,11,6
23,0.1055610179901123,0.0009975405133583735,0.003891072870586056,BPFW,False,11,6
24,0.10962915420532227,0.0007369791254660201,0.002227553448648426,BPFW,False,11,6
25,0.11429500579833984,0.0005753464180026163,0.0013140616924321908,BPFW,False,11,6
26,0.11843609809875488,0.0005385792474681775,0.0010386837619635644,BPFW,False,11,6
27,0.12264227867126465,0.0005142234033872948,0.0008321264166877661,BPFW,False,11,6
28,0.12669014930725098,0.0004999661969819585,0.0007323804040683171,BPFW,False,11,6
29,0.1307382583618164,0.0004902404470215776,0.000568396451346126,BPFW,False,11,6
30,0.1345810890197754,0.0004793828968316031,0.0005985842818785939,BPFW,False,11,6
31,0.13825416564941406,0.0004620703603026874,0.0007114607600252936,BPFW,False,11,6
32,0.14172792434692383,0.0004303091530658241,0.0007964693140731539,BPFW,False,11,6
33,0.14521121978759766,0.0004171887168382572,0.000773958875973337,BPFW,False,11,6
34,0.1486809253692627,0.00040456063304122327,0.0006950893923118372,BPFW,False,11,6
35,0.1520829200744629,0.00039598696566905115,0.0004334407013486591,BPFW,False,11,6
36,0.15515804290771484,0.0003913196423308068,0.0003939006774537786,BPFW,False,11,6
37,0.15805411338806152,0.0003885749872388328,0.00023687107180829105,BPFW,False,11,6
38,0.16132712364196777,0.0003874706364725835,0.00020778793962126808,BPFW,False,11,6
39,0.16419601440429688,0.00038668320596124163,0.00013028894281327534,BPFW,False,11,6
40,0.16703200340270996,0.0003863071042437598,0.0001188439416271726,BPFW,False,11,6
41,0.17019915580749512,0.0003860731031187618,7.045989439069002e-05,BPFW,False,11,6
0,0.0,0.015890712925394075,0.013886781285085649,AFW,True,12,6
1,0.013268232345581055,0.009307646396643244,0.01718950923489208,AFW,True,12,6
2,0.02283787727355957,0.005198100231046622,0.006707950979907843,AFW,True,12,6
3,0.04517388343811035,0.004283735521590377,0.005334063711333547,AFW,True,12,6
4,0.05410027503967285,0.0039655393586449355,0.0048024485787942365,AFW,True,12,6
5,0.0643010139465332,0.0036483107662674324,0.005630265275190715,AFW,True,12,6
6,0.07061910629272461,0.0027169419795241108,0.003258816199990513,AFW,True,12,6
7,0.0815269947052002,0.0022667587604797146,0.004035496930978444,AFW,True,12,6
8,0.0898430347442627,0.0020316673971807944,0.00444076454162157,AFW,True,12,6
